"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min"
0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51
0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02
1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14
1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21
1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38
1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38
1.46,1.46,1.46,1.46,1.46,1.46,1.46,1.46
1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51
1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55
1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43
1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81
0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71
0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71
0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69
0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63
0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
0.55,0.55,0.55,-0.39,0.55,0.55,0.55,0.55
0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53
0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51
0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
0.25,0.25,0.25,0.25,0.25,-0.09,0.25,0.25
0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
0.15,0.15,0.15,-0.28,0.15,0.15,0.15,0.15
0.15,0.15,0.15,-0.36,0.15,0.15,0.15,0.15
0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77
0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63
0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51
0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67
0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67
0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63
0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56
0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69
0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78
0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78
0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04
1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11
1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13
1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19
1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47
1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47
1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49
1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49
1.46,1.46,1.46,1.46,1.46,1.46,1.46,1.46
1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57
1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66
1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81
1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.86
1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92
1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92
1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94
2,2,2,2,2,2,2,2
2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08
2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23
2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27
2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28
2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22
2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27
2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27
2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32
2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43
2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55
2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69
2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68
2.63,2.63,2.63,2.63,2.63,2.63,2.63,2.63
2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51
2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36
2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31
2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12
2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05
1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93
1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84
1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71
1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53
1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28
1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26
1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18
1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19
1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23
1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18
1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18
1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14
1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11
1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11
1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21
1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21
1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21
1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37
1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44
1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47
1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51
1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56
1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56
1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63
1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62
1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61
1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64
1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
1.74,1.74,1.74,1.74,1.74,1.74,1.74,1.74
1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84
1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85
1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.86
2,2,2,2,2,2,2,2
2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13
2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22
2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33
2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49
2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65
2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81
2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91
2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91
2.88,2.88,2.88,2.88,2.88,2.88,2.88,2.88
2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95
3.02,3.02,3.02,3.02,3.02,3.02,3.02,3.02
3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05
3.09,3.09,3.09,3.09,3.09,3.09,3.09,3.09
3.12,3.12,3.12,3.12,3.12,3.12,3.12,3.12
3.02,3.02,3.02,3.02,3.02,3.02,3.02,3.02
2.93,2.93,2.93,2.93,2.93,2.93,2.93,2.93
2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96
3.02,3.02,3.02,3.02,3.02,3.02,3.02,3.02
3.11,3.11,3.11,3.11,3.11,3.11,3.11,3.11
3.21,3.21,3.21,3.21,3.21,3.21,3.21,3.21
3.29,3.29,3.29,3.29,3.29,3.29,3.29,3.29
3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51
3.59,3.59,3.59,3.59,3.59,3.59,3.59,3.59
3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6
3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6
3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63
3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63
3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71
3.71,3.71,3.71,3.71,3.71,3.71,3.71,3.71
3.68,3.68,3.68,3.68,3.68,3.68,3.68,3.68
3.68,3.68,3.68,3.68,3.68,3.68,3.68,3.68
3.38,3.38,3.38,3.38,3.38,3.38,3.38,3.38
3.29,3.29,3.29,3.29,3.29,3.29,3.29,3.29
3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
2.86,2.86,2.86,2.86,2.86,2.86,2.86,2.86
2.76,2.76,2.76,2.76,2.76,2.76,2.76,2.76
2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65
2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58
2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51
2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47
2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48
2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48
2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44
2.41,2.41,2.41,2.41,2.41,2.41,2.41,2.41
2.36,2.36,2.36,2.36,2.36,2.36,2.36,2.36
2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31
2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31
2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29
2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29
2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27
2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17
2.14,2.14,2.14,2.14,2.14,2.14,2.14,2.14
2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2
2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23
2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23
2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23
2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21
2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21
2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32
2.41,2.41,2.41,2.41,2.41,2.41,2.41,2.41
2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49
2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46
2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47
2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54
2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45
2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12
2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02
1.96,1.96,1.96,1.96,1.96,1.96,1.96,1.96
1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95
1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94
1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87
1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73
1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67
1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61
1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58
1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53
1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61
1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61
1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67
1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81
1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66
1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59
1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53
1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52
1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54
1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56
1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55
1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53
1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52
1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55
1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53
1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53
1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61
1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64
1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76
1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84
1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87
1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97
2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04
2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13
2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13
2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21
2.41,2.41,2.41,2.41,2.41,2.41,2.41,2.41
2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47
2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51
2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56
2.61,2.61,2.61,2.61,2.61,2.61,2.61,2.61
2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.59
2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65
2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75
2.79,2.79,2.79,2.79,2.79,2.79,2.79,2.79
2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75
2.79,2.79,2.79,2.79,2.79,2.79,2.79,2.79
2.76,2.76,2.76,2.76,2.76,2.76,2.76,2.76
2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77
2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74
2.63,2.63,2.63,2.63,2.63,2.63,2.63,2.63
2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55
2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49
2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38
2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29
2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27
2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34
2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33
2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23
2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15
2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.07
2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02
1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99
1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98
2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03
2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09
2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09
2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24
2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26
2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24
2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2
2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24
2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34
2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35
2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38
2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44
2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51
2.57,2.57,2.57,2.57,2.57,2.57,2.57,2.57
2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73
2.76,2.76,2.76,2.76,2.76,2.76,2.76,2.76
2.79,2.79,2.79,2.79,2.79,2.79,2.79,2.79
2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85
2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91
2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95
2.96,2.96,2.96,2.96,2.96,2.96,2.96,2.96
2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97
2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98
2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97
2.93,2.93,2.93,2.93,2.93,2.93,2.93,2.93
2.87,2.87,2.87,2.87,2.87,2.87,2.87,2.87
2.79,2.79,2.79,2.79,2.79,2.79,2.79,2.79
2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65
2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52
2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13
2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05
2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02
1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97
1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89
1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89
1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89
1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92
1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94
2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01
2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12
2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17
2.17,2.17,2.17,2.17,2.17,2.17,2.17,2.17
2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34
2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69
2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69
2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75
2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75
2.84,2.84,2.84,2.84,2.84,2.84,2.84,2.84
2.83,2.83,2.83,2.83,2.83,2.83,2.83,2.83
2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82
2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78
2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75
2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75
2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78
2.78,2.78,2.78,2.78,2.78,2.78,2.78,2.78
2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74
2.62,2.62,2.62,2.62,2.62,2.62,2.62,2.62
2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51
2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45
2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46
2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44
2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43
2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51
2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.59
2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58
2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64
2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68
2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
2.61,2.61,2.61,2.61,2.61,2.61,2.61,2.61
2.57,2.57,2.57,2.57,2.57,2.57,2.57,2.57
2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56
2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.59
2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6
2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55
2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51
2.41,2.41,2.41,2.41,2.41,2.41,2.41,2.41
2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33
2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21
2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16
2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19
2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2
1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87
1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.82
1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.82
