"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min"
-4.23,-4.23,-4.23,-4.23,-4.23,-4.23,-4.23,-4.23
-4.28,-4.28,-4.28,-4.28,-4.28,-4.28,-4.28,-4.28
-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35
-4.43,-4.43,-4.43,-4.43,-4.43,-4.43,-4.43,-4.43
-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47
-4.56,-4.56,-4.56,-4.56,-4.56,-4.56,-4.56,-4.56
-4.57,-4.57,-4.57,-4.57,-4.57,-4.57,-4.57,-4.57
-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46
-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4
-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31
-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35
-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31
-4.25,-4.25,-4.25,-4.25,-4.25,-4.25,-4.25,-4.25
-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26
-4.22,-4.22,-4.22,-4.22,-4.22,-4.22,-4.22,-4.22
-4.06,-4.06,-4.06,-4.06,-4.06,-4.06,-4.06,-4.06
-4.06,-4.06,-4.06,-4.06,-4.06,-4.06,-4.06,-4.06
-3.97,-3.97,-3.97,-3.97,-3.97,-3.97,-3.97,-3.97
-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95
-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93
-3.85,-3.85,-3.85,-3.85,-3.85,-3.85,-3.85,-3.85
-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81
-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83
-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88
-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91
-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91
-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95
-3.94,-3.94,-3.94,-3.94,-3.94,-3.94,-3.94,-3.94
-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96
-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93
-4.05,-4.05,-4.05,-4.05,-4.05,-4.05,-4.05,-4.05
-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03
-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12
-4.08,-4.08,-4.08,-4.08,-4.08,-4.08,-4.08,-4.08
-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03
-3.99,-3.99,-3.99,-3.99,-3.99,-3.99,-3.99,-3.99
-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04
-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03
-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96
-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.89
-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84
-3.78,-3.78,-3.78,-3.78,-3.78,-3.78,-3.78,-3.78
-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72
-3.65,-3.65,-3.65,-3.65,-3.65,-3.65,-3.65,-3.65
-3.65,-3.65,-3.65,-3.65,-3.65,-3.65,-3.65,-3.65
-3.65,-3.65,-3.65,-3.65,-3.65,-3.65,-3.65,-3.65
-3.64,-3.64,-3.64,-3.64,-3.64,-3.64,-3.64,-3.64
-3.68,-3.68,-3.68,-3.68,-3.68,-3.68,-3.68,-3.68
-3.77,-3.77,-3.77,-3.77,-3.77,-3.77,-3.77,-3.77
-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87
-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98
-4,-4,-4,-4,-4,-4,-4,-4
-3.94,-3.94,-3.94,-3.94,-3.94,-3.94,-3.94,-3.94
-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.89
-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88
-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.89
-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92
-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01
-4.05,-4.05,-4.05,-4.05,-4.05,-4.05,-4.05,-4.05
-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1
-4.18,-4.18,-4.18,-4.18,-4.18,-4.18,-4.18,-4.18
-4.16,-4.16,-4.16,-4.16,-4.16,-4.16,-4.16,-4.16
-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12
-4.07,-4.07,-4.07,-4.07,-4.07,-4.07,-4.07,-4.07
-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01
-3.97,-3.97,-3.97,-3.97,-3.97,-3.97,-3.97,-3.97
-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9
-3.94,-3.94,-3.94,-3.94,-3.94,-3.94,-3.94,-3.94
-3.94,-3.94,-3.94,-3.94,-3.94,-3.94,-3.94,-3.94
-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93
-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95
-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88
-3.76,-3.76,-3.76,-3.76,-3.76,-3.76,-3.76,-3.76
-3.73,-3.73,-3.73,-3.73,-3.73,-3.73,-3.73,-3.73
-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66
-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56
-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5
-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47
-3.44,-3.44,-3.44,-3.44,-3.44,-3.44,-3.44,-3.44
-3.46,-3.46,-3.46,-3.46,-3.46,-3.46,-3.46,-3.46
-3.53,-3.53,-3.53,-3.53,-3.53,-3.53,-3.53,-3.53
-3.63,-3.63,-3.63,-3.63,-3.63,-3.63,-3.63,-3.63
-3.7,-3.7,-3.7,-3.7,-3.7,-3.7,-3.7,-3.7
-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81
-3.82,-3.82,-3.82,-3.82,-3.82,-3.82,-3.82,-3.82
-3.74,-3.74,-3.74,-3.74,-3.74,-3.74,-3.74,-3.74
-3.78,-3.78,-3.78,-3.78,-3.78,-3.78,-3.78,-3.78
-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87
-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96,-3.96
-4.07,-4.07,-4.07,-4.07,-4.07,-4.07,-4.07,-4.07
-4.19,-4.19,-4.19,-4.19,-4.19,-4.19,-4.19,-4.19
-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36
-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46
-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5
-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51
-4.45,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45
-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36
-4.28,-4.28,-4.28,-4.28,-4.28,-4.28,-4.28,-4.28
-4.18,-4.18,-4.18,-4.18,-4.18,-4.18,-4.18,-4.18
-4.22,-4.22,-4.22,-4.22,-4.22,-4.22,-4.22,-4.22
-4.24,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24
-4.28,-4.28,-4.28,-4.28,-4.28,-4.28,-4.28,-4.28
-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35
-4.29,-4.29,-4.29,-4.29,-4.29,-4.29,-4.29,-4.29
-4.18,-4.18,-4.18,-4.18,-4.18,-4.18,-4.18,-4.18
-4.09,-4.09,-4.09,-4.09,-4.09,-4.09,-4.09,-4.09
-4,-4,-4,-4,-4,-4,-4,-4
-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98
-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91
-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8
-3.71,-3.71,-3.71,-3.71,-3.71,-3.71,-3.71,-3.71
-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66
-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56
-3.49,-3.49,-3.49,-3.49,-3.49,-3.49,-3.49,-3.49
-3.39,-3.39,-3.39,-3.39,-3.39,-3.39,-3.39,-3.39
-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28
-3.13,-3.13,-3.13,-3.13,-3.13,-3.13,-3.13,-3.13
-2.87,-2.87,-2.87,-2.87,-2.87,-2.87,-2.87,-2.87
-2.76,-2.76,-2.76,-2.76,-2.76,-2.76,-2.76,-2.76
-2.64,-2.64,-2.64,-2.64,-2.64,-2.64,-2.64,-2.64
-2.48,-2.48,-2.48,-2.48,-2.48,-2.48,-2.48,-2.48
-2.39,-2.39,-2.39,-2.39,-2.39,-2.39,-2.39,-2.39
-2.22,-2.22,-2.22,-2.22,-2.22,-2.22,-2.22,-2.22
-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12,-2.12
-2.09,-2.09,-2.09,-2.09,-2.09,-2.09,-2.09,-2.09
-2.05,-2.05,-2.05,-2.05,-2.05,-2.05,-2.05,-2.05
-1.97,-1.97,-1.97,-1.97,-1.97,-1.97,-1.97,-1.97
-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99
-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1
-2.18,-2.18,-2.18,-2.18,-2.18,-2.18,-2.18,-2.18
-2.23,-2.23,-2.23,-2.23,-2.23,-2.23,-2.23,-2.23
-2.33,-2.33,-2.33,-2.33,-2.33,-2.33,-2.33,-2.33
-2.34,-2.34,-2.34,-2.34,-2.34,-2.34,-2.34,-2.34
-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42
-2.52,-2.52,-2.52,-2.52,-2.52,-2.52,-2.52,-2.52
-2.53,-2.53,-2.53,-2.53,-2.53,-2.53,-2.53,-2.53
-2.64,-2.64,-2.64,-2.64,-2.64,-2.64,-2.64,-2.64
-2.79,-2.79,-2.79,-2.79,-2.79,-2.79,-2.79,-2.79
-2.84,-2.84,-2.84,-2.84,-2.84,-2.84,-2.84,-2.84
-2.93,-2.93,-2.93,-2.93,-2.93,-2.93,-2.93,-2.93
-3.05,-3.05,-3.05,-3.05,-3.05,-3.05,-3.05,-3.05
-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14
-3.23,-3.23,-3.23,-3.23,-3.23,-3.23,-3.23,-3.23
-3.26,-3.26,-3.26,-3.26,-3.26,-3.26,-3.26,-3.26
-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32,-3.32
-3.4,-3.4,-3.4,-3.4,-3.4,-3.4,-3.4,-3.4
-3.52,-3.52,-3.52,-3.52,-3.52,-3.52,-3.52,-3.52
-3.58,-3.58,-3.58,-3.58,-3.58,-3.58,-3.58,-3.58
-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66
-3.73,-3.73,-3.73,-3.73,-3.73,-3.73,-3.73,-3.73
-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81
-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83
-3.85,-3.85,-3.85,-3.85,-3.85,-3.85,-3.85,-3.85
-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.89
-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91
-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93
-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93
-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92
-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88
-3.94,-3.94,-3.94,-3.94,-3.94,-3.94,-3.94,-3.94
-4.06,-4.06,-4.06,-4.06,-4.06,-4.06,-4.06,-4.06
-4.11,-4.11,-4.11,-4.11,-4.11,-4.11,-4.11,-4.11
-4.18,-4.18,-4.18,-4.18,-4.18,-4.18,-4.18,-4.18
-4.21,-4.21,-4.21,-4.21,-4.21,-4.21,-4.21,-4.21
-4.28,-4.28,-4.28,-4.28,-4.28,-4.28,-4.28,-4.28
-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38
-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47
-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51
-4.57,-4.57,-4.57,-4.57,-4.57,-4.57,-4.57,-4.57
-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65
-4.64,-4.64,-4.64,-4.64,-4.64,-4.64,-4.64,-4.64
-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6
-4.56,-4.56,-4.56,-4.56,-4.56,-4.56,-4.56,-4.56
-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54
-4.41,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41
-4.29,-4.29,-4.29,-4.29,-4.29,-4.29,-4.29,-4.29
-4.19,-4.19,-4.19,-4.19,-4.19,-4.19,-4.19,-4.19
-4.09,-4.09,-4.09,-4.09,-4.09,-4.09,-4.09,-4.09
-4.02,-4.02,-4.02,-4.02,-4.02,-4.02,-4.02,-4.02
-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9
-3.71,-3.71,-3.71,-3.71,-3.71,-3.71,-3.71,-3.71
-3.65,-3.65,-3.65,-3.65,-3.65,-3.65,-3.65,-3.65
-3.67,-3.67,-3.67,-3.67,-3.67,-3.67,-3.67,-3.67
-3.67,-3.67,-3.67,-3.67,-3.67,-3.67,-3.67,-3.67
-3.63,-3.63,-3.63,-3.63,-3.63,-3.63,-3.63,-3.63
-3.68,-3.68,-3.68,-3.68,-3.68,-3.68,-3.68,-3.68
-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69
-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72
-3.75,-3.75,-3.75,-3.75,-3.75,-3.75,-3.75,-3.75
-3.85,-3.85,-3.85,-3.85,-3.85,-3.85,-3.85,-3.85
-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87
-3.99,-3.99,-3.99,-3.99,-3.99,-3.99,-3.99,-3.99
-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03
-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1
-4.16,-4.16,-4.16,-4.16,-4.16,-4.16,-4.16,-4.16
-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31
-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35
-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34
-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35
-4.33,-4.33,-4.33,-4.33,-4.33,-4.33,-4.33,-4.33
-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35
-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48
-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5
-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54
-4.44,-4.44,-4.44,-4.44,-4.44,-4.44,-4.44,-4.44
-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38
-4.33,-4.33,-4.33,-4.33,-4.33,-4.33,-4.33,-4.33
-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36
-4.45,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45
-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48
-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51
-4.49,-4.49,-4.49,-4.49,-4.49,-4.49,-4.49,-4.49
-4.45,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45
-4.37,-4.37,-4.37,-4.37,-4.37,-4.37,-4.37,-4.37
-4.43,-4.43,-4.43,-4.43,-4.43,-4.43,-4.43,-4.43
-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47
-4.45,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45
-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5
-4.49,-4.49,-4.49,-4.49,-4.49,-4.49,-4.49,-4.49
-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54
-4.59,-4.59,-4.59,-4.59,-4.59,-4.59,-4.59,-4.59
-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54
-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48
-4.43,-4.43,-4.43,-4.43,-4.43,-4.43,-4.43,-4.43
-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35
-4.21,-4.21,-4.21,-4.21,-4.21,-4.21,-4.21,-4.21
-4.19,-4.19,-4.19,-4.19,-4.19,-4.19,-4.19,-4.19
-4.06,-4.06,-4.06,-4.06,-4.06,-4.06,-4.06,-4.06
-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1
-4.05,-4.05,-4.05,-4.05,-4.05,-4.05,-4.05,-4.05
-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95
-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.89
-3.82,-3.82,-3.82,-3.82,-3.82,-3.82,-3.82,-3.82
-3.85,-3.85,-3.85,-3.85,-3.85,-3.85,-3.85,-3.85
-3.82,-3.82,-3.82,-3.82,-3.82,-3.82,-3.82,-3.82
-3.76,-3.76,-3.76,-3.76,-3.76,-3.76,-3.76,-3.76
-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72
-3.64,-3.64,-3.64,-3.64,-3.64,-3.64,-3.64,-3.64
-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56
-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54
-3.53,-3.53,-3.53,-3.53,-3.53,-3.53,-3.53,-3.53
-3.55,-3.55,-3.55,-3.55,-3.55,-3.55,-3.55,-3.55
-3.51,-3.51,-3.51,-3.51,-3.51,-3.51,-3.51,-3.51
-3.38,-3.38,-3.38,-3.38,-3.38,-3.38,-3.38,-3.38
-3.27,-3.27,-3.27,-3.27,-3.27,-3.27,-3.27,-3.27
-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15,-3.15
-2.99,-2.99,-2.99,-2.99,-2.99,-2.99,-2.99,-2.99
-2.85,-2.85,-2.85,-2.85,-2.85,-2.85,-2.85,-2.85
-2.71,-2.71,-2.71,-2.71,-2.71,-2.71,-2.71,-2.71
-2.66,-2.66,-2.66,-2.66,-2.66,-2.66,-2.66,-2.66
-2.67,-2.67,-2.67,-2.67,-2.67,-2.67,-2.67,-2.67
-2.7,-2.7,-2.7,-2.7,-2.7,-2.7,-2.7,-2.7
-2.77,-2.77,-2.77,-2.77,-2.77,-2.77,-2.77,-2.77
-2.84,-2.84,-2.84,-2.84,-2.84,-2.84,-2.84,-2.84
-2.85,-2.85,-2.85,-2.85,-2.85,-2.85,-2.85,-2.85
-2.95,-2.95,-2.95,-2.95,-2.95,-2.95,-2.95,-2.95
-3.02,-3.02,-3.02,-3.02,-3.02,-3.02,-3.02,-3.02
-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14
-3.26,-3.26,-3.26,-3.26,-3.26,-3.26,-3.26,-3.26
-3.33,-3.33,-3.33,-3.33,-3.33,-3.33,-3.33,-3.33
-3.43,-3.43,-3.43,-3.43,-3.43,-3.43,-3.43,-3.43
-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56
-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72
-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81
-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83
-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8
-3.77,-3.77,-3.77,-3.77,-3.77,-3.77,-3.77,-3.77
-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69,-3.69
-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66
-3.63,-3.63,-3.63,-3.63,-3.63,-3.63,-3.63,-3.63
-3.52,-3.52,-3.52,-3.52,-3.52,-3.52,-3.52,-3.52
-3.44,-3.44,-3.44,-3.44,-3.44,-3.44,-3.44,-3.44
-3.34,-3.34,-3.34,-3.34,-3.34,-3.34,-3.34,-3.34
-3.27,-3.27,-3.27,-3.27,-3.27,-3.27,-3.27,-3.27
-3.25,-3.25,-3.25,-3.25,-3.25,-3.25,-3.25,-3.25
-3.18,-3.18,-3.18,-3.18,-3.18,-3.18,-3.18,-3.18
-3.04,-3.04,-3.04,-3.04,-3.04,-3.04,-3.04,-3.04
-2.86,-2.86,-2.86,-2.86,-2.86,-2.86,-2.86,-2.86
-2.68,-2.68,-2.68,-2.68,-2.68,-2.68,-2.68,-2.68
-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5
-2.37,-2.37,-2.37,-2.37,-2.37,-2.37,-2.37,-2.37
-2.24,-2.24,-2.24,-2.24,-2.24,-2.24,-2.24,-2.24
-2.21,-2.21,-2.21,-2.21,-2.21,-2.21,-2.21,-2.21
-2.11,-2.11,-2.11,-2.11,-2.11,-2.11,-2.11,-2.11
-2.01,-2.01,-2.01,-2.01,-2.01,-2.01,-2.01,-2.01
-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5
-1.21,-1.21,-1.21,-1.21,-1.21,-1.21,-1.21,-1.21
-0.96,-0.96,-0.96,-0.96,-0.96,-0.96,-0.96,-0.96
-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7
-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53
-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
0,0,0,0,0,0,0,0
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15
-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41
-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65
-0.86,-0.86,-0.86,-0.86,-0.86,-0.86,-0.86,-0.86
-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99
-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25,-1.25
-1.49,-1.49,-1.49,-1.49,-1.49,-1.49,-1.49,-1.49
-1.67,-1.67,-1.67,-1.67,-1.67,-1.67,-1.67,-1.67
-1.75,-1.75,-1.75,-1.75,-1.75,-1.75,-1.75,-1.75
-1.82,-1.82,-1.82,-1.82,-1.82,-1.82,-1.82,-1.82
-1.91,-1.91,-1.91,-1.91,-1.91,-1.91,-1.91,-1.91
-1.98,-1.98,-1.98,-1.98,-1.98,-1.98,-1.98,-1.98
-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
-1.98,-1.98,-1.98,-1.98,-1.98,-1.98,-1.98,-1.98
-1.93,-1.93,-1.93,-1.93,-1.93,-1.93,-1.93,-1.93
-1.87,-1.87,-1.87,-1.87,-1.87,-1.87,-1.87,-1.87
-1.69,-1.69,-1.69,-1.69,-1.69,-1.69,-1.69,-1.69
-1.54,-1.54,-1.54,-1.54,-1.54,-1.54,-1.54,-1.54
-1.39,-1.39,-1.39,-1.39,-1.39,-1.39,-1.39,-1.39
-1.34,-1.34,-1.34,-1.34,-1.34,-1.34,-1.34,-1.34
-1.17,-1.17,-1.17,-1.17,-1.17,-1.17,-1.17,-1.17
-1.04,-1.04,-1.04,-1.04,-1.04,-1.04,-1.04,-1.04
-0.93,-0.93,-0.93,-0.93,-0.93,-0.93,-0.93,-0.93
-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87
-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78
-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67
-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55
-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47
-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46
-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45
-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43
-0.49,-0.49,-0.49,-0.49,-0.49,-0.49,-0.49,-0.49
-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54
-0.59,-0.59,-0.59,-0.59,-0.59,-0.59,-0.59,-0.59
-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62
-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67
-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7
-0.72,-0.72,-0.72,-0.72,-0.72,-0.72,-0.72,-0.72
-0.69,-0.69,-0.69,-0.69,-0.69,-0.69,-0.69,-0.69
-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68
-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71
-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76
-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79
-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74
-0.69,-0.69,-0.69,-0.69,-0.69,-0.69,-0.69,-0.69
-0.69,-0.69,-0.69,-0.69,-0.69,-0.69,-0.69,-0.69
-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66
-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64
